YEAR,MO,DY,DLI_uv_b_mol_m2_d,DLI_uv_a_mol_m2_d,DLI_blue_mol_m2_d,DLI_green_mol_m2_d,DLI_red_mol_m2_d,DLI_farred_mol_m2_d,DLI_PAR_mol_m2_d,DLI_ePAR_mol_m2_d
2020,4,25,0.11818295556473317,10.350306873019575,40.081696173167344,53.07532328897201,57.86249238799712,27.516304009210934,151.0195118501365,178.53581585934742
2020,4,26,0.14016663820824385,12.275608710937902,47.53745224453973,62.94807573293463,68.6257252377924,32.634721398336886,179.11125321526677,211.74597461360366
2020,4,27,0.12446400774859252,10.90039311242481,42.21191219355945,55.89610970153276,60.93770177365291,28.978708977532634,159.04572366874513,188.02443264627775
2020,4,28,0.055372433726132465,4.849444478967208,18.779535969246233,24.8674591633645,27.110398531439206,12.892254325993926,70.75739366404993,83.64964799004386
2020,4,29,0.06749376250200241,5.911014414661525,22.890479166494167,30.311082064797528,33.04501313533635,15.714439352579664,86.24657436662804,101.9610137192077
2020,4,30,0.10506988170720036,9.201881215313904,35.63440307796276,47.186313059239914,51.44231840741748,24.463212934995454,134.26303454462015,158.7262474796156
2020,5,1,0.09498714004363433,8.318848041531814,32.21484578207016,42.65820855486608,46.50579807781214,22.115668117426406,121.37885241474837,143.49452053217476
2020,5,2,0.09719101800288264,8.511860757112599,32.962289999751604,43.647958173308446,47.584818914884345,22.628792667714727,124.1950670879444,146.82385975565913
2020,5,3,0.08600633735969415,7.532321225540118,29.169010595018282,38.62497885971342,42.10878816674288,20.02468557500152,109.90277762147458,129.9274631964761
2020,5,4,0.06870589537958875,6.017171408230953,23.301573486218956,30.855444354940833,33.63847459572606,15.996657855238238,87.79549243688585,103.79215029212409
2020,5,5,0.13267345314679405,11.619365477963232,44.99614190442282,59.582927030230586,64.9570543917469,30.890097927356614,169.5361233264003,200.4262212537569
2020,5,6,0.15129622190245254,13.250322924620864,51.31204554383101,67.9463113060686,74.07478046500704,35.226000377292884,193.33313731490665,228.55913769219953
2020,5,7,0.1403870260041684,12.29490998249598,47.612196666307874,63.047050694778875,68.73362732149961,32.686033853365714,179.39287468258635,212.07890853595208
2020,5,8,0.11564849591159496,10.12834225010167,39.22213532283368,51.93711122776328,56.62161842536408,26.926210776379374,147.78086497596104,174.70707575234042
2020,5,9,0.11068977050328549,9.694063640044906,37.540385833050436,49.710174586267954,54.193821541951614,25.771680538230665,141.44438196127,167.21606249950068
2020,5,10,0.050799386960686956,4.44894309413708,17.228589217557236,22.81372870509659,24.871430294514372,11.827520884145665,64.9137482171682,76.74126910131386
2020,5,11,0.1250149772384039,10.948646291320006,42.39877324797981,56.14354710614335,61.20745698292097,29.106990115104715,159.74977733704412,188.85676745214883
2020,5,12,0.1273841460445986,11.15613496056935,43.20227578198737,57.2075279459689,62.367404382773586,29.65859900666466,162.77720811072984,192.43580711739452
2020,5,13,0.10958783152366178,9.597557282254511,37.16666372420971,49.21529977704677,53.65431112341551,25.515118263086503,140.036274624672,165.55139288775848
2020,5,14,0.14688846598395217,12.864297493459295,49.81715710846812,65.96681206918386,71.91673879086262,34.19975127671625,187.7007079685146,221.90045924523088
2020,5,15,0.15851392221899263,13.882439568147936,53.75992535673774,71.18774130646736,77.60857370641853,36.90648327948712,202.55624036962362,239.46272364911073
2020,5,16,0.12859627892218498,11.262291954138783,43.61337010171216,57.7518902361122,62.960865843163305,29.94081750932323,164.32612618098767,194.2669436903109
